ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10773372,HZ537183,12/02/2016 09:46:00 AM,008XX E 80TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0631,006,8,44,05,1183167,1852140,2016,12/09/2016 03:49:50 PM,41.749468625,-87.604371641,"(41.749468625, -87.604371641)"
10771479,HZ536945,12/02/2016 09:50:00 AM,004XX E 134TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0533,005,9,54,08B,1181713,1816558,2016,12/09/2016 03:49:50 PM,41.651860571,-87.610793516,"(41.651860571, -87.610793516)"
10777967,HZ544390,12/02/2016 10:00:00 AM,028XX W 24TH BLVD,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,1033,010,12,30,06,,,2016,12/09/2016 03:49:50 PM,,,
10776508,HZ543091,12/02/2016 10:00:00 AM,057XX S NORMANDY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0811,008,23,56,26,,,2016,12/09/2016 03:49:50 PM,,,
10776248,HZ542905,12/02/2016 10:00:00 AM,005XX W ROOSEVELT RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,false,false,0124,001,2,28,11,,,2016,12/09/2016 03:49:50 PM,,,
10774636,HZ541000,12/02/2016 10:00:00 AM,019XX S ARCHER AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0131,001,3,33,08B,1176365,1890940,2016,12/09/2016 03:49:50 PM,41.856094943,-87.628130239,"(41.856094943, -87.628130239)"
10774358,HZ537071,12/02/2016 10:00:00 AM,058XX W DIVISION ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,false,false,2531,025,29,25,26,1137219,1907401,2016,12/09/2016 03:49:50 PM,41.902058514,-87.771421696,"(41.902058514, -87.771421696)"
10773367,HZ536781,12/02/2016 10:00:00 AM,017XX W 75TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0611,006,17,71,08B,1165865,1854767,2016,12/09/2016 03:49:50 PM,41.757062243,-87.667698663,"(41.757062243, -87.667698663)"
10773111,HZ539033,12/02/2016 10:00:00 AM,024XX W MADISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1222,012,2,28,11,1160273,1899946,2016,12/09/2016 03:49:50 PM,41.881155761,-87.686946988,"(41.881155761, -87.686946988)"
10772623,HZ537660,12/02/2016 10:00:00 AM,066XX W BELMONT AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1632,016,36,17,05,1131427,1920539,2016,12/09/2016 03:49:50 PM,41.938212952,-87.792392512,"(41.938212952, -87.792392512)"
10772538,HZ538370,12/02/2016 10:00:00 AM,082XX S LUELLA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0414,004,8,46,26,1192615,1850829,2016,12/09/2016 03:49:50 PM,41.74564626,-87.569793528,"(41.74564626, -87.569793528)"
10772154,HZ537805,12/02/2016 10:00:00 AM,071XX S GREENWOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0324,003,5,69,05,1184786,1857934,2016,12/09/2016 03:49:50 PM,41.765330139,-87.598257623,"(41.765330139, -87.598257623)"
10772111,HZ537850,12/02/2016 10:00:00 AM,027XX W 38TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0911,009,12,58,14,1158779,1879342,2016,12/09/2016 03:49:50 PM,41.824646927,-87.692997062,"(41.824646927, -87.692997062)"
10772106,HZ537824,12/02/2016 10:00:00 AM,008XX N ORLEANS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1823,018,27,8,07,1173768,1906066,2016,12/09/2016 03:49:50 PM,41.897659797,-87.637212153,"(41.897659797, -87.637212153)"
10771796,HZ537380,12/02/2016 10:00:00 AM,053XX N WINTHROP AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2023,020,48,77,14,1167906,1935630,2016,12/09/2016 03:49:50 PM,41.978913304,-87.657886924,"(41.978913304, -87.657886924)"
10771695,HZ537022,12/02/2016 10:00:00 AM,032XX N MENARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1633,016,38,15,08B,1137143,1920870,2016,12/09/2016 03:49:50 PM,41.939020354,-87.771376658,"(41.939020354, -87.771376658)"
10771576,HZ536926,12/02/2016 10:00:00 AM,013XX N KILDARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,true,false,2534,025,37,23,14,1147470,1908405,2016,12/09/2016 03:49:50 PM,41.904623168,-87.733742138,"(41.904623168, -87.733742138)"
10771567,HZ536898,12/02/2016 10:00:00 AM,0000X W CHICAGO AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,1832,018,42,8,08B,1175959,1905721,2016,12/09/2016 03:49:50 PM,41.896664035,-87.629175344,"(41.896664035, -87.629175344)"
10771425,HZ536883,12/02/2016 10:00:00 AM,024XX W BERWYN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2011,020,40,4,08B,1158932,1935114,2016,12/09/2016 03:49:50 PM,41.97768681,-87.6909035,"(41.97768681, -87.6909035)"
10771397,HZ536910,12/02/2016 10:00:00 AM,016XX W 82ND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0614,006,21,71,06,1167016,1850340,2016,12/09/2016 03:49:50 PM,41.74488942,-87.663606714,"(41.74488942, -87.663606714)"
10771428,HZ536909,12/02/2016 10:01:00 AM,059XX N GLENWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PRIVATE, BUILDING",true,false,2013,020,48,77,18,1165910,1939379,2016,12/09/2016 03:49:50 PM,41.989243623,-87.665119726,"(41.989243623, -87.665119726)"
10771523,HZ536929,12/02/2016 10:05:00 AM,044XX W WASHINGTON BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENTIAL YARD (FRONT/BACK),true,false,1113,011,28,26,18,1146769,1900125,2016,12/09/2016 03:49:50 PM,41.881915352,-87.736528694,"(41.881915352, -87.736528694)"
10772178,HZ537851,12/02/2016 10:12:00 AM,033XX W WALNUT ST,2031,NARCOTICS,POSS: METHAMPHETAMINES,SIDEWALK,true,false,1123,011,28,27,18,1153997,1901426,2016,12/09/2016 03:49:50 PM,41.88534443,-87.709952709,"(41.88534443, -87.709952709)"
10771470,HZ536904,12/02/2016 10:12:00 AM,083XX S ASHLAND AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,false,false,0614,006,18,71,03,1167124,1849439,2016,12/09/2016 03:49:50 PM,41.742414639,-87.663236694,"(41.742414639, -87.663236694)"
10772114,HZ537075,12/02/2016 10:15:00 AM,005XX W ROOSEVELT RD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0124,001,2,28,06,1172744,1894970,2016,12/09/2016 03:49:50 PM,41.867234401,-87.641301791,"(41.867234401, -87.641301791)"
10771619,HZ536897,12/02/2016 10:15:00 AM,087XX S PRINCETON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0634,006,21,49,04A,1175694,1846778,2016,12/09/2016 03:49:50 PM,41.734925098,-87.631915726,"(41.734925098, -87.631915726)"
10771452,HZ536958,12/02/2016 10:15:00 AM,017XX N KOSTNER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,2533,025,31,23,06,1146784,1911248,2016,12/09/2016 03:49:50 PM,41.912437783,-87.736189335,"(41.912437783, -87.736189335)"
10771644,HZ536938,12/02/2016 10:20:00 AM,022XX N CICERO AVE,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,false,false,2522,025,31,19,03,1144028,1914528,2016,12/09/2016 03:49:50 PM,41.92149065,-87.746231771,"(41.92149065, -87.746231771)"
10771522,HZ536994,12/02/2016 10:20:00 AM,009XX N MICHIGAN AVE,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,HOTEL/MOTEL,false,false,1833,018,42,8,15,1177322,1906785,2016,12/09/2016 03:49:50 PM,41.899552895,-87.624137033,"(41.899552895, -87.624137033)"
10771492,HZ536940,12/02/2016 10:20:00 AM,013XX S CLINTON ST,0860,THEFT,RETAIL THEFT,OTHER,true,false,0124,001,2,28,06,1172924,1894302,2016,12/09/2016 03:49:50 PM,41.865397377,-87.640660777,"(41.865397377, -87.640660777)"
10776608,HZ536977,12/02/2016 10:25:00 AM,100XX W OHARE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1651,016,41,76,26,,,2016,12/09/2016 03:49:50 PM,,,
10771610,HZ537072,12/02/2016 10:29:00 AM,034XX W WILSON AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1723,017,33,14,08B,1152455,1930350,2016,12/09/2016 03:49:50 PM,41.964744922,-87.714849143,"(41.964744922, -87.714849143)"
10775198,HZ537090,12/02/2016 10:30:00 AM,033XX W IRVING PARK RD,031A,ROBBERY,ARMED: HANDGUN,BAR OR TAVERN,false,false,1724,017,33,16,03,,,2016,12/09/2016 03:49:50 PM,,,
10771867,HZ537247,12/02/2016 10:30:00 AM,038XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0212,002,4,36,06,1181980,1879962,2016,12/09/2016 03:49:50 PM,41.82584221,-87.607860994,"(41.82584221, -87.607860994)"
10771664,HZ536932,12/02/2016 10:30:00 AM,061XX S ARTESIAN AVE,501A,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,OTHER,false,false,0825,008,15,66,26,1161091,1863896,2016,12/09/2016 03:49:50 PM,41.782213553,-87.684942472,"(41.782213553, -87.684942472)"
10771627,HZ536941,12/02/2016 10:30:00 AM,039XX W GLADYS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1132,011,28,26,08B,1150173,1898065,2016,12/09/2016 03:49:50 PM,41.876196845,-87.724082848,"(41.876196845, -87.724082848)"
10771474,HZ536970,12/02/2016 10:30:00 AM,045XX S FAIRFIELD AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,false,false,0922,009,12,58,26,1158796,1874411,2016,12/09/2016 03:49:50 PM,41.811115304,-87.693069489,"(41.811115304, -87.693069489)"
10771405,HZ536913,12/02/2016 10:30:00 AM,016XX W VAN BUREN ST,0810,THEFT,OVER $500,GAS STATION,false,false,1231,012,2,28,06,1165751,1898237,2016,12/09/2016 03:49:50 PM,41.876351148,-87.666880865,"(41.876351148, -87.666880865)"
10771497,HZ536928,12/02/2016 10:34:00 AM,043XX S PRINCETON AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0925,009,3,37,08B,1175015,1875968,2016,12/09/2016 03:49:50 PM,41.815040867,-87.633533083,"(41.815040867, -87.633533083)"
10771461,HZ536918,12/02/2016 10:34:00 AM,091XX S EUCLID AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0413,004,8,48,08B,1190775,1844710,2016,12/09/2016 03:49:50 PM,41.728899752,-87.576732628,"(41.728899752, -87.576732628)"
10771532,HZ536930,12/02/2016 10:36:00 AM,013XX S CANAL ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0124,001,2,28,06,1173336,1893976,2016,12/09/2016 03:49:50 PM,41.864493678,-87.639158,"(41.864493678, -87.639158)"
10771673,HZ536984,12/02/2016 10:45:00 AM,023XX E 79TH ST,0460,BATTERY,SIMPLE,ALLEY,false,false,0414,004,7,43,08B,1193386,1853049,2016,12/09/2016 03:49:50 PM,41.751719316,-87.566896034,"(41.751719316, -87.566896034)"
10771508,HZ536979,12/02/2016 10:45:00 AM,024XX W BALMORAL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,true,true,2011,020,40,4,26,1159280,1935785,2016,12/09/2016 03:49:50 PM,41.979520895,-87.689605191,"(41.979520895, -87.689605191)"
10771655,HZ537088,12/02/2016 10:50:00 AM,035XX E 114TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0433,004,10,52,08B,1201660,1829983,2016,12/09/2016 03:49:50 PM,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
10771603,HZ537041,12/02/2016 10:50:00 AM,096XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,0511,005,6,49,08A,1178850,1841009,2016,12/09/2016 03:49:50 PM,41.71902307,-87.620528559,"(41.71902307, -87.620528559)"
10775626,HZ542153,12/02/2016 11:00:00 AM,070XX S CHAPPEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0331,003,5,43,26,1191094,1858758,2016,12/09/2016 03:49:50 PM,41.767441006,-87.575110601,"(41.767441006, -87.575110601)"
10774351,HZ540716,12/02/2016 11:00:00 AM,003XX E 55TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0231,002,20,40,14,1179441,1868297,2016,12/09/2016 03:49:50 PM,41.793890917,-87.617532341,"(41.793890917, -87.617532341)"
10772625,HZ537731,12/02/2016 11:00:00 AM,048XX W CORNELIA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1634,016,38,15,05,1143389,1922829,2016,12/09/2016 03:49:50 PM,41.944281382,-87.748371548,"(41.944281382, -87.748371548)"
10772578,HZ538451,12/02/2016 11:00:00 AM,019XX W WILSON AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,"SCHOOL, PRIVATE, BUILDING",false,true,1912,019,47,4,26,1162723,1930565,2016,12/09/2016 03:49:50 PM,41.965125301,-87.677090317,"(41.965125301, -87.677090317)"
10772460,HZ538254,12/02/2016 11:00:00 AM,063XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0314,003,20,42,14,1183483,1863144,2016,12/09/2016 03:49:50 PM,41.779657326,-87.602871273,"(41.779657326, -87.602871273)"
10772118,HZ537854,12/02/2016 11:00:00 AM,088XX S HOUSTON AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0424,004,10,46,06,1198057,1846911,2016,12/09/2016 03:49:50 PM,41.73476073,-87.54998413,"(41.73476073, -87.54998413)"
10772093,HZ537584,12/02/2016 11:00:00 AM,046XX W MC LEAN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,true,false,2522,025,31,19,18,1144978,1913218,2016,12/09/2016 03:49:50 PM,41.917877978,-87.742774337,"(41.917877978, -87.742774337)"
10771993,HZ537648,12/02/2016 11:00:00 AM,011XX S PLYMOUTH CT,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0123,001,2,32,06,1176217,1895377,2016,12/09/2016 03:49:50 PM,41.8682737,-87.628539772,"(41.8682737, -87.628539772)"
10771992,HZ537700,12/02/2016 11:00:00 AM,018XX W 50TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0931,009,16,61,26,1164746,1871527,2016,12/09/2016 03:49:50 PM,41.803077553,-87.67132676,"(41.803077553, -87.67132676)"
10771785,HZ537080,12/02/2016 11:00:00 AM,013XX S TROY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1022,010,24,29,18,1155571,1893727,2016,12/09/2016 03:49:50 PM,41.864186063,-87.70437984,"(41.864186063, -87.70437984)"
10771763,HZ537306,12/02/2016 11:00:00 AM,006XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,1832,018,42,8,11,1176262,1904268,2016,12/09/2016 03:49:50 PM,41.8926701,-87.628106353,"(41.8926701, -87.628106353)"
10771749,HZ537307,12/02/2016 11:00:00 AM,006XX N STATE ST,0870,THEFT,POCKET-PICKING,STREET,false,false,1832,018,42,8,06,1176262,1904268,2016,12/09/2016 03:49:50 PM,41.8926701,-87.628106353,"(41.8926701, -87.628106353)"
10771716,HZ536988,12/02/2016 11:00:00 AM,034XX W GRENSHAW ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,true,false,1133,011,24,29,26,1153602,1894845,2016,12/09/2016 03:49:50 PM,41.867293336,-87.711578293,"(41.867293336, -87.711578293)"
10771594,HZ537018,12/02/2016 11:00:00 AM,069XX S LOOMIS BLVD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,VEHICLE NON-COMMERCIAL,true,false,0734,007,17,67,24,1168195,1858730,2016,12/09/2016 03:49:50 PM,41.767887449,-87.65904573,"(41.767887449, -87.65904573)"
10771591,HZ536999,12/02/2016 11:00:00 AM,009XX W 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0733,007,17,68,08B,1171109,1857753,2016,12/09/2016 03:49:50 PM,41.765143255,-87.648393121,"(41.765143255, -87.648393121)"
10771569,HZ537032,12/02/2016 11:00:00 AM,035XX E 114TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,"SCHOOL, PUBLIC, BUILDING",true,false,0433,004,10,52,24,1201660,1829983,2016,12/09/2016 03:49:50 PM,41.688218178,-87.537357913,"(41.688218178, -87.537357913)"
10771545,HZ536923,12/02/2016 11:00:00 AM,080XX S COTTAGE GROVE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0631,006,6,44,04B,1182949,1851967,2016,12/09/2016 03:49:50 PM,41.74899896,-87.605175838,"(41.74899896, -87.605175838)"
10771533,HZ536954,12/02/2016 11:00:00 AM,007XX E 111TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,POLICE FACILITY/VEH PARKING LOT,true,false,0531,005,9,50,24,1183356,1831503,2016,12/09/2016 03:49:50 PM,41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
10771500,HZ537020,12/02/2016 11:00:00 AM,010XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,1214,012,27,24,06,1169507,1905538,2016,12/09/2016 03:49:50 PM,41.896304737,-87.652877593,"(41.896304737, -87.652877593)"
10772622,HZ537605,12/02/2016 11:05:00 AM,044XX N NARRAGANSETT AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1622,016,38,15,26,1132887,1928876,2016,12/09/2016 03:49:50 PM,41.96106517,-87.786831223,"(41.96106517, -87.786831223)"
10772388,HZ537028,12/02/2016 11:07:00 AM,075XX S VERNON AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0624,006,6,69,06,1180553,1855028,2016,12/09/2016 03:49:50 PM,41.757453987,-87.613861811,"(41.757453987, -87.613861811)"
10771573,HZ536957,12/02/2016 11:08:00 AM,041XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1132,011,24,26,08B,1148878,1897702,2016,12/09/2016 03:49:50 PM,41.875225858,-87.728847071,"(41.875225858, -87.728847071)"
10771502,HZ536966,12/02/2016 11:10:00 AM,014XX W 70TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,true,false,0734,007,17,67,18,1167773,1858322,2016,12/09/2016 03:49:50 PM,41.766776911,-87.66060425,"(41.766776911, -87.66060425)"
10771552,HZ537060,12/02/2016 11:15:00 AM,0000X S LEAMINGTON AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,1533,015,28,25,18,1142141,1899417,2016,12/09/2016 03:49:50 PM,41.88005957,-87.753540414,"(41.88005957, -87.753540414)"
10771712,HZ536997,12/02/2016 11:18:00 AM,100XX S STATE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,0511,005,9,49,04A,1178027,1838473,2016,12/09/2016 03:49:50 PM,41.712082606,-87.623619487,"(41.712082606, -87.623619487)"
10771840,HZ537096,12/02/2016 11:20:00 AM,022XX S DR MARTIN LUTHER KING JR DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,false,false,0132,001,2,33,11,1178866,1889450,2016,12/09/2016 03:49:50 PM,41.851949553,-87.618995915,"(41.851949553, -87.618995915)"
10775165,HZ541714,12/02/2016 11:25:00 AM,022XX E 72ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0333,003,5,43,14,1192345,1857658,2016,12/09/2016 03:49:50 PM,41.764392168,-87.570560988,"(41.764392168, -87.570560988)"
10771892,HZ537585,12/02/2016 11:30:00 AM,001XX N CENTRAL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1523,015,29,25,05,1139023,1900559,2016,12/09/2016 03:49:50 PM,41.883250597,-87.764961729,"(41.883250597, -87.764961729)"
10771625,HZ537065,12/02/2016 11:30:00 AM,012XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1811,018,32,7,08A,1167564,1916079,2016,12/09/2016 03:49:50 PM,41.92527195,-87.65970977,"(41.92527195, -87.65970977)"
10771607,HZ536987,12/02/2016 11:30:00 AM,095XX S NORMAL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2223,022,21,73,08B,1174648,1841454,2016,12/09/2016 03:49:50 PM,41.720338651,-87.635905847,"(41.720338651, -87.635905847)"
10771517,HZ537026,12/02/2016 11:30:00 AM,103XX S WENTWORTH AVE,0810,THEFT,OVER $500,STREET,false,false,0512,005,34,49,06,1176774,1836565,2016,12/09/2016 03:49:50 PM,41.706875037,-87.628265515,"(41.706875037, -87.628265515)"
10771546,HZ537035,12/02/2016 11:33:00 AM,041XX W HIRSCH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2534,025,37,23,08B,1148687,1909005,2016,12/09/2016 03:49:50 PM,41.9062462,-87.729256188,"(41.9062462, -87.729256188)"
10771875,HZ537568,12/02/2016 11:40:00 AM,046XX W NORTH AVE,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,false,false,2533,025,37,25,06,1145011,1910225,2016,12/09/2016 03:49:50 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
10771770,HZ537319,12/02/2016 11:40:00 AM,056XX S WOLCOTT AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0715,007,15,67,26,1164652,1867186,2016,12/09/2016 03:49:50 PM,41.791167304,-87.671794022,"(41.791167304, -87.671794022)"
10772692,HZ538684,12/02/2016 11:50:00 AM,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1833,018,42,8,06,1177324,1906733,2016,12/09/2016 03:49:50 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
10771496,HZ537003,12/02/2016 11:50:00 AM,049XX W MONROE ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1143566,1899210,2016,12/09/2016 03:49:50 PM,41.879465,-87.748313102,"(41.879465, -87.748313102)"
10771735,HZ537122,12/02/2016 11:56:00 AM,037XX W AUGUSTA BLVD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1112,011,27,23,24,1151331,1906412,2016,12/09/2016 03:49:50 PM,41.899079251,-87.719611845,"(41.899079251, -87.719611845)"
10775887,HZ542532,12/02/2016 12:00:00 PM,003XX W MADISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,0122,001,42,32,11,1173777,1900326,2016,12/09/2016 03:49:50 PM,41.881908702,-87.637350096,"(41.881908702, -87.637350096)"
10773594,HZ539965,12/02/2016 12:00:00 PM,058XX S RUTHERFORD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0811,008,23,56,26,1132394,1865127,2016,12/09/2016 03:49:50 PM,41.786137282,-87.790127051,"(41.786137282, -87.790127051)"
10772207,HZ537713,12/02/2016 12:00:00 PM,030XX W 71ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0831,008,18,66,05,1157134,1857386,2016,12/09/2016 03:49:50 PM,41.764430108,-87.699625891,"(41.764430108, -87.699625891)"
10771880,HZ537510,12/02/2016 12:00:00 PM,029XX W BELDEN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1414,014,35,22,11,1156340,1915263,2016,12/09/2016 03:49:50 PM,41.923267333,-87.700974186,"(41.923267333, -87.700974186)"
10771878,HZ537299,12/02/2016 12:00:00 PM,062XX S HERMITAGE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0714,007,15,67,06,1165751,1863259,2016,12/09/2016 03:49:50 PM,41.780367847,-87.667875665,"(41.780367847, -87.667875665)"
10771877,HZ537490,12/02/2016 12:00:00 PM,022XX W DIVISION ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,true,false,1212,012,32,24,18,1161104,1907941,2016,12/09/2016 03:49:50 PM,41.903077492,-87.683673325,"(41.903077492, -87.683673325)"
10771802,HZ537241,12/02/2016 12:00:00 PM,003XX E 130TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0533,005,9,54,11,1180734,1819193,2016,12/09/2016 03:49:50 PM,41.659113886,-87.614295096,"(41.659113886, -87.614295096)"
10771760,HZ537197,12/02/2016 12:00:00 PM,010XX W MADISON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1232,012,2,28,07,1169603,1900212,2016,12/09/2016 03:49:50 PM,41.881687743,-87.652680171,"(41.881687743, -87.652680171)"
10771741,HZ537229,12/02/2016 12:00:00 PM,039XX N ST LOUIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1732,017,35,16,11,1152355,1925980,2016,12/09/2016 03:49:50 PM,41.952755324,-87.715332694,"(41.952755324, -87.715332694)"
10771725,HZ537218,12/02/2016 12:00:00 PM,007XX N LEAMINGTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1531,015,28,25,11,1141892,1904362,2016,12/09/2016 03:49:50 PM,41.893633866,-87.754332209,"(41.893633866, -87.754332209)"
10771642,HZ537042,12/02/2016 12:00:00 PM,015XX S HOMAN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1021,010,24,29,26,1153952,1892173,2016,12/09/2016 03:49:50 PM,41.859954107,-87.710364565,"(41.859954107, -87.710364565)"
10771633,HZ537129,12/02/2016 12:00:00 PM,001XX S SANGAMON ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1232,012,2,28,06,1170117,1899614,2016,12/09/2016 03:49:50 PM,41.880035587,-87.650810253,"(41.880035587, -87.650810253)"
